1,Block,From,To,Value (ETH),Ext/Int,Date,Exchange Rate,Value (USD)
1169,1306327,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-09,9.66,0
1170,1308691,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1171,1309502,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1172,1311669,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1173,1311827,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1174,1308655,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1175,1309127,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1176,1311654,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1177,1311676,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-10,9.1,9
1178,1308655,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1179,1308655,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1180,1308691,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1181,1309127,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1182,1309127,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1183,1309502,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1184,1311654,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1185,1311654,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1186,1311669,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1187,1311676,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1188,1311676,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1189,1311827,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-10,9.1,0
1190,1315552,0x6e05ce4aef57eb1db331477eaa3a4e8902ac052b,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x2386f26fc10000,0,2016-04-11,8.66,0
1191,1314311,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-11,8.66,9
1192,1317312,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-11,8.66,9
1193,1314274,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-11,8.66,9
1194,1315622,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-11,8.66,9
1195,1314274,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-11,8.66,0
1196,1314274,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-11,8.66,0
1197,1314311,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-11,8.66,0
1198,1315622,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-11,8.66,0
1199,1315622,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-11,8.66,0
1200,1317312,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-11,8.66,0
1201,1315552,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x6e05ce4aef57eb1db331477eaa3a4e8902ac052b,0x2386f26fc10000,1,2016-04-11,8.66,0
1202,1324616,0x3ffe13525e6657b36b0ca1bf8a7e07d8a3b9a17b,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1203,1324499,0x88169e3fe20a018286257143a67790304bd333b9,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1204,1321509,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1205,1324610,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1206,1324647,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1207,1319416,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1208,1321443,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1209,1324568,0xc4dc238f4ff143480f64456e0c4837e1c802934e,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1210,1319495,0xe97e15a717e2694229277ea3394f194ad9f8414a,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-12,8.44,8
1211,1319416,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1212,1319416,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1213,1319495,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1214,1321443,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1215,1321443,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1216,1321509,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1217,1324499,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1218,1324610,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1219,1324616,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1220,1324647,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-12,8.44,0
1221,1330467,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-13,7.41,7
1222,1327612,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-13,7.41,7
1223,1327589,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-13,7.41,7
1224,1330289,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-13,7.41,7
1225,1327589,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-13,7.41,0
1226,1327589,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-13,7.41,0
1227,1327612,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-13,7.41,0
1228,1330289,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-13,7.41,0
1229,1330289,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-13,7.41,0
1230,1330467,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-13,7.41,0
1231,1332651,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-14,8,8
1232,1333794,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-14,8,8
1233,1336545,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-14,8,8
1234,1336433,0x7b2e78d4dfaaba045a167a70da285e30e8fca196,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-14,8,8
1235,1336447,0x7b2e78d4dfaaba045a167a70da285e30e8fca196,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-14,8,8
1236,1332549,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-14,8,8
1237,1333734,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-14,8,8
1238,1332549,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-14,8,0
1239,1332549,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-14,8,0
1240,1332651,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-14,8,0
1241,1333734,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-14,8,0
1242,1333734,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-14,8,0
1243,1333794,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-14,8,0
1244,1336433,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-14,8,0
1245,1336447,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-14,8,0
1246,1336545,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-14,8,0
1247,1339288,0x156d28739923ab616ac6d16498d736b349349d2d,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-15,8.44,8
1248,1339298,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-15,8.44,8
1249,1342413,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-15,8.44,8
1250,1342315,0xde6772108bfea2593f35a6db507cd948f6c21996,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-15,8.44,8
1251,1339288,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-15,8.44,0
1252,1339298,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-15,8.44,0
1253,1342315,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-15,8.44,0
1254,1342315,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xde6772108bfea2593f35a6db507cd948f6c21996,0xb1a2bc2ec50000,1,2016-04-15,8.44,0
1255,1342413,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-15,8.44,0
1256,1344538,0x156d28739923ab616ac6d16498d736b349349d2d,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-16,8.2,8
1257,1344786,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-16,8.2,8
1258,1348594,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-16,8.2,8
1259,1346007,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-16,8.2,8
1260,1344538,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-16,8.2,0
1261,1344786,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-16,8.2,0
1262,1346007,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-16,8.2,0
1263,1346007,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-16,8.2,0
1264,1348594,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-16,8.2,0
1265,1351192,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-17,8.59,9
1266,1350953,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-17,8.59,9
1267,1354159,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-17,8.59,9
1268,1350953,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-17,8.59,0
1269,1350953,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-17,8.59,0
1270,1351192,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-17,8.59,0
1271,1354159,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-17,8.59,0
1272,1354159,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-17,8.59,0
1273,1356699,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-18,9.4,9
1274,1360825,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-18,9.4,9
1275,1360817,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-18,9.4,9
1276,1357802,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-18,9.4,9
1277,1360818,0xde6772108bfea2593f35a6db507cd948f6c21996,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-18,9.4,9
1278,1356699,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-18,9.4,0
1279,1357802,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-18,9.4,0
1280,1357802,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-18,9.4,0
1281,1360817,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-18,9.4,0
1282,1360818,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-18,9.4,0
1283,1360818,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xde6772108bfea2593f35a6db507cd948f6c21996,0xb1a2bc2ec50000,1,2016-04-18,9.4,0
1284,1360825,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-18,9.4,0
1285,1363691,0x28da3423ab297826e567debd2ef8ba34cf938674,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-19,8.99,9
1286,1363401,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-19,8.99,9
1287,1366061,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-19,8.99,9
1288,1363025,0xb3e3429824d31ba87edea73fac823a67f44c6015,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-19,8.99,9
1289,1362935,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-19,8.99,9
1290,1362935,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1291,1362935,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1292,1363025,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1293,1363401,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1294,1363401,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1295,1363691,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1296,1366061,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1297,1366061,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb81a113d28921f1a079dafe4b2466e86b79532a0,0xb1a2bc2ec50000,1,2016-04-19,8.99,0
1298,1368524,0x1c6ea73fdf2218a1bd32a7f7bed64ecf214caa7e,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-20,8.82,9
1299,1373589,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-20,8.82,9
1300,1371542,0x75913690d954b30b23dcaa3fb8c94fa97997f5df,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-20,8.82,9
1301,1373589,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xa94b92ee932e6cabc09c6af2ba11cf7958cc7e55,0x02fb474098f67c0000,1,2016-04-20,8.82,485
1302,1368524,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-20,8.82,0
1303,1368524,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x1c6ea73fdf2218a1bd32a7f7bed64ecf214caa7e,0xb1a2bc2ec50000,1,2016-04-20,8.82,0
1304,1371542,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-20,8.82,0
1305,1373589,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-20,8.82,0
1306,1373589,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xb1a2bc2ec50000,1,2016-04-20,8.82,0
1307,1379259,0x2b5bd3537d3bdd3c4e87e40262b1e9ee76bbb570,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-21,8.48,8
1308,1379173,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-21,8.48,8
1309,1376625,0xde6772108bfea2593f35a6db507cd948f6c21996,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-21,8.48,8
1310,1376625,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-04-21,8.48,9
1311,1379259,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xb3e3429824d31ba87edea73fac823a67f44c6015,0x0f43fc2c04ee0000,1,2016-04-21,8.48,9
1312,1376625,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-21,8.48,0
1313,1376625,0xf45717552f12ef7cb65e95476f217ea008167ae3,0xde6772108bfea2593f35a6db507cd948f6c21996,0xb1a2bc2ec50000,1,2016-04-21,8.48,0
1314,1379173,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-21,8.48,0
1315,1379173,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xb1a2bc2ec50000,1,2016-04-21,8.48,0
1316,1379259,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x5ad48d8917b5e3dac087f9f7bb34cfe1a0aac29c,0xb1a2bc2ec50000,1,2016-04-21,8.48,0
1317,1381477,0x562236c0d4fd95e26c53ac56b7d118e420ca1716,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-22,8.25,8
1318,1384556,0xde6772108bfea2593f35a6db507cd948f6c21996,0xf45717552f12ef7cb65e95476f217ea008167ae3,0x0de0b6b3a7640000,0,2016-04-22,8.25,8
